"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
295,0,1,1,1,"take the cup and pour water in it"
295,1,0,1,1,"then put it in the microwave and heat it up"
296,0,1,1,1,"take the game and put it in the xbox , turn on the tv and arrange the couches around the tv"
297,0,1,1,1,"put the books on the table , turn off the tv and put food out on the table"
298,0,0,0,,"put the dishes in the sink , put all perishable foods in the refrigerator , and put the pots and utensils in the sink"
299,0,0,0,,"put the game in the xbox , turn on the tv , arrange the couches around the tv , take the chips and pour its content in the bowl , take the bowl and place it on the table by the couches"
300,0,1,1,1,"put the xbox controller and food on the table in front of the couch"
300,1,1,1,1,"put away the math book"
301,0,1,1,1,"boil some water"
301,1,1,1,1,"make coffee"
301,2,1,1,1,"pour some water into a bowl and put the instant ramen in it"
301,3,0,0,,"wait for 3 minutes before serving it"
302,0,0,0,,"put cd in xbox and turn it on to play music"
302,1,1,1,1,"pour the bag of chip into the bowl"
303,0,1,1,1,"put xbox and xboxcontroller into the tv stand"
303,1,1,1,1,"throw the trash bag into the garbage bin"
304,0,0,1,1,"place glass , long cup , long cup , mug and canada dry on the table against the wall"
304,1,1,1,1,"put the spoon and plate into the sink"
305,0,0,1,1,"place glass , long cup , long cup , mug and canada dry on the table against the wall"
305,1,1,1,1,"put the spoon and plate into the sink"
306,0,1,1,1,"fill the pot with water and put it on the stove"
306,1,1,1,1,"boil the water"
306,2,1,1,1,"put the instant ramen in the pot"
306,3,1,1,1,"cook for 3 minutes"
306,4,0,0,,"wait until it is cool"
307,0,1,1,1,"put the brown book on the coffee table"
307,1,1,1,1,"turn off tv"
307,2,1,1,1,"pour the bag of chip into the bowl and place it on the coffee table"
308,0,1,1,1,"put the brown book on the coffee table"
308,1,1,1,1,"turn off tv"
308,2,1,1,1,"pour the bag of chip into the bowl and place it on the coffee table"
309,0,1,1,1,"fill the pot with water from tap"
309,1,1,1,1,"place it on the stove"
309,2,1,1,1,"turn the stove on"
309,3,0,0,,"wait for water to boil"
310,0,1,1,1,"grasp the coffee mug and put it near the fridge"
310,1,1,1,1,"open the freezer and put a spoon of ice cream in the mug"
310,2,0,0,,"pour some syrup on top of the ice cream from vanilla syrup bottle"
311,0,0,1,1,"grab the beer , coke and bowl and place them on the coffee table"
311,1,0,1,1,"grab pillows and put them on the couch"
312,0,0,0,,"move away the xbox and farcrygamecd from the desk"
312,1,1,1,1,"place the brown book on the desk"
312,2,1,1,1,"turn off tv"
312,3,0,0,,"place the bag of chip and coke on the desk too"
313,0,0,0,,"move the mug close to the chocolate syrup"
313,1,0,0,,"take a spoon of ice cream from the freezer , and put it on top of the coffee"
313,2,1,1,1,"pour some chocolate syrup"
314,0,1,1,1,"take a scoop of ice cream and put it on the plate"
314,1,1,1,1,"take the plate next to the mug"
314,2,0,0,,"put a spoon next to them too"
315,0,1,1,1,"grasp the pot and walk to the sink"
315,1,0,0,,"toggle the tap to fill the pot"
315,2,1,1,1,"put the pot on the stove"
315,3,1,1,1,"turn on the burner"
315,4,1,1,1,"turn off the burner when the water is boiling"
316,0,1,1,1,"empty mug , cup and glass in the sink , and then place them in cupboards"
317,0,0,0,,"take mug form microwave and pour its contents in the sink"
317,1,0,0,,"do the same to the cup and glass"
317,2,0,0,,"finally put everything in the cupboard"
318,0,1,1,1,"get xbox from the shelf and place it on the table"
319,0,1,1,1,"take out the books for me and turn off the tv"
319,1,0,1,1,"prepare some coffee for me with milk and sugar"
320,0,1,1,1,"put everything on the floor to the tables"
320,1,1,1,1,"clean the floor"
321,0,1,1,1,"take the coffee and then mix with ice cream and syrup"
322,0,1,1,1,"get out the ramen and then cook it"
323,0,1,1,1,"get the books and close the tv and prepare food"
324,0,0,0,,"turn on the music to classical and prepare food like snacks fruits"
324,1,0,0,,"clean the living room to get empty space"
325,0,0,0,0,"-cake-egg-milk-serve"
326,0,0,0,0,"-drink-food-books-paper"
327,0,0,0,0,"-drink-food-books-paper"
328,0,0,0,0,"-movie-popcorn-drinks"
329,0,0,0,0,"-food-drinks-movie"
330,0,0,0,0,"-take coffee-ice cream-milk-syrup"
331,0,0,0,0,"-arrange things-trash waste"
332,0,1,1,1,"put all silverwear into the sink"
332,2,1,1,1,"put the ramen back into the ramen container"
332,4,0,0,,"put everything left on the counters onto a single counter"
333,0,0,0,,"put all books required for our study night on the table"
333,1,1,1,1,"turn off the tv"
333,2,0,0,,"put enough food for us on the table"
334,0,0,0,,"add a scoop of icecream to the mug filled with coffee"
334,1,0,0,,"take the same mug and add three squeezes of syrup to it"
335,0,1,1,1,"fill the long cup with ramen"
335,1,0,0,,"read the instructions on the ramen container to find out the necessary amount of water and microwaving time"
335,2,1,1,1,"add the water to the long cup and microwave"
336,0,1,1,1,"put the xbox equipment inside the cupboard"
336,1,1,1,1,"put the mathbook next to the other books in the room"
336,2,1,1,1,"put the garbage bag into the garbage bin"
337,0,1,1,1,"plug the xbox into the tv"
337,1,0,0,,"make sure both are turned on"
337,2,1,1,1,"put the cd with music into the xbox"
337,3,1,1,1,"run the xbox with the music cd"
337,4,0,0,,"make sure the tv volume at 50%"
337,5,0,0,,"put the bowl filled with chips and bag of chips on the table"
337,6,1,1,1,"put the xbox equipment in the cupboard"
338,0,1,1,1,"connect the xbox to the tv"
338,1,1,1,1,"turn on the tv and xbox"
338,2,1,1,1,"find the far cry game xbox game and put it into the xbox"
338,3,0,0,,"put the bowl filled with chips on the table"
338,4,1,1,1,"arrange the couch"
339,0,1,1,1,"place all dishes and utensils from the counter into the sink"
339,1,0,0,,"put the ramen on the counter into the original ramen container"
339,2,0,0,,"put everything left on the kitchen counters onto one single counter"
340,0,1,1,1,"put the utensils , cups , pots , plates into the sink"
340,1,0,0,,"put the frozen foods into the freezer"
340,3,0,0,,"place everything else onto one single counter"
341,0,1,1,1,"prepare the ramen in a long cup and microwave"
341,1,1,1,1,"fill the mug with water"
341,2,1,1,1,"bring it to me"
342,0,0,0,,"fill the ramen container with the required amount of ramen and place the container into the microwave for the required amount of time"
343,0,1,1,1,"take the mug and add coffee"
343,1,1,1,1,"place a scoop of icecream from the freezer and syrup into it"
344,0,1,1,1,"put the xbox and controller inside the cupboard under the tv"
344,1,0,0,,"place all edibles on the table"
344,2,1,1,1,"put all cds and books on the shelves"
344,3,0,0,,"put the pillows on the shelves as well"
344,4,0,0,0,"put the trash bag in the trash pin"
345,0,1,1,1,"plug the xbox into the tv"
345,1,1,1,1,"turn on the xbox and the tv"
345,2,1,1,1,"put the bowl of chips and bag of chips on the table"
345,3,1,1,1,"put the xbox controller on table"
346,0,1,1,1,"take the coffee from the microwave and place it on a counter"
346,1,0,0,,"plate a clean plate and put it next to the coffee mug"
346,2,0,0,,"take a hard boiled egg from the refrigerator and place it on the plate"
346,3,0,0,,"bring the prepared food and drink to me"
347,0,1,1,1,"fill the mug with a drink from the freezer or water"
347,1,0,0,,"prepare the long cup with ramen and water using the ramen instructions and microwave"
347,2,0,0,,"bring the long cup prepared with ramen and a clean spoon and the mug to me"
348,0,1,1,1,"set up the tv and the xbox"
348,1,1,1,1,"put the movie into the xbox"
348,2,0,0,,"place a pillow on each couch"
349,0,1,1,1,"find the videogame and put it inside the xbox"
349,1,1,1,1,"set up the xbox with the tv"
349,2,1,1,1,"put the drinks on the table with the bag of chips"
349,4,0,0,,"arrange the couches so 3 are near the table with food a pillow on each"
350,0,1,1,1,"set up the xbox with the tv and put the music cd into the xbox"
350,1,0,0,,"put all books and other cds on the shelve"
351,0,0,0,,"set up the tv with the xbox turned on"
351,1,0,1,1,"put a music cd into the xbox and play"
351,2,1,1,1,"put the bowl with chips on the table"
351,3,1,1,1,"put all drinks and foods on the table"
351,4,1,1,1,"put the garbage bag into the garbage bin"
351,5,0,0,,"put all books and cds on the group on shelves"
352,0,1,1,1,"have some food"
353,0,0,0,,"have some drink and food being served"
354,0,1,1,1,"mix the ice cream into syrup"
354,1,1,1,1,"take coffee slowly"
355,0,0,0,,"arrange all things in proper order"
355,1,1,1,1,"eat the trash waste"
356,0,1,1,1,"boil the water"
357,0,0,0,0,"stare at the empty dished"
357,1,1,1,1,"arrange all the things"
358,0,1,1,1,"raise up the xbox"
358,1,0,0,,"prepare food and games in front of the arranged couch"
359,0,1,1,1,"prepare drinks and food"
359,1,0,0,,"serve the people when they come in"
360,0,1,1,1,"take the pot and fill it with water"
360,1,1,1,1,"put it in the microwave and start the microwave"
361,0,1,1,1,"grasp the brown book and math book"
361,1,1,1,1,"toggle off the tv"
361,2,1,1,1,"grasp the potato chips"
362,0,1,1,1,"cook and put the food on the bed"
362,1,0,0,,"put the pillows in good order"
362,2,1,1,1,"put on a dvd player"
362,3,1,1,1,"set up a movie threater"
363,0,1,1,1,"grasp the cup , and syrup"
363,1,1,1,1,"open the fridge and grasp the ice cream"
364,0,1,1,1,"grasp the pot"
364,1,1,1,1,"toggle the sink and fill the pot"
364,2,1,1,1,"place pot on front left stove"
364,3,1,1,1,"toggle front left stove"
365,0,1,1,1,"grasp instant noodle"
365,1,1,1,1,"put water in pot"
365,2,1,1,1,"put pot on stove"
365,3,1,1,1,"put hot water in instant noodle"
366,0,0,0,,"grasp movie , grasp chips grasp pillow"
367,0,1,1,1,"play the movie"
367,1,0,0,,"arrange various kinds of food"
367,2,1,1,1,"arrange pillows"
368,0,0,0,,"grasp cd put in xbox"
368,1,1,1,1,"grasp bag of chips"
368,2,1,1,1,"grasp trash"
369,0,0,0,,"get ramen cooked"
370,0,0,0,0,"grasp plate 1 and plate 2"
370,1,1,1,1,"grasp long cup , long cup and glass"
370,2,0,0,,"place plate and plate together and place the cups together"
371,0,0,0,,"turn on tv , change to channel 1"
371,1,1,1,1,"grasp bowl and pour into trash bin , grasp trash bag"
372,0,1,1,1,"grasp the pot , put it in the sink"
372,1,1,1,1,"open the faucet"
372,2,1,1,1,"grasp the pot and put it on the left stove"
372,3,1,1,1,"turn on the left stove"
373,0,1,1,1,"grasp the mug"
373,1,1,1,1,"grasp the spoon"
373,2,1,1,1,"place the mug on the table and scoop ice cream into the mug"
373,3,0,1,1,"then grasp syrup and squeeze the bottle"
374,0,0,0,,"grasp the remote turn on tv and turn to channel 3"
374,1,1,1,1,"grasp chips and grasp pillow"
374,2,1,1,1,"drop at sofa"
375,0,1,1,1,"grasp soda , grasp chips , grasp beer"
375,1,1,1,1,"drop in trash can"
375,2,1,1,1,"grasp trash bag"
376,0,1,1,1,"grasp book and drop on table"
376,1,1,1,1,"toggle tv off"
376,2,1,1,1,"grasp chips and drop on table"
377,0,1,1,1,"grasp the trash bag and place it in the garbage bin"
378,0,1,1,1,"grasp far cry and xbox"
378,1,1,1,1,"drop near tv"
378,2,1,1,1,"grasp bowl and place on table"
378,3,1,1,1,"move couch near tv"
379,0,0,0,0,"grasp plate 1 and plate 2 and place in sink"
379,1,0,0,,"grasp mug from inside the microwave and take it out"
380,0,1,1,1,"grasp the ramen"
380,1,1,1,1,"grasp the pot and place on back right stove"
380,2,1,1,1,"place the ramen in the pot"
381,0,0,0,,"grasp the two plates"
381,1,1,1,1,"place them in the sink"
381,2,1,1,1,"take the mug out of the microwave"
381,3,1,1,1,"shut the microwave door"
382,0,0,0,,"turn on tv and turn to channel 4"
382,1,1,1,1,"grasp beer and coke and place on table and take trash and place it in the trash bin"
383,0,1,1,1,"grasp pot to the sink"
383,1,0,0,,"toggle tap to fill the pot with water"
383,2,1,1,1,"grasp pot to the stove"
383,3,1,1,1,"toggle the burner"
383,4,0,0,,"then grasp the instant ramen , open it and add seasoning"
383,5,0,0,,"after the pot is boiling , pour the hot water to the cup of ramen"
384,0,1,1,1,"turn on the tv and set to movie channel"
384,1,1,1,1,"turn up the volume"
384,2,1,1,1,"arrange the pillow on the couch"
384,3,0,0,0,"grasp the bear and the chips to the table in front of the couch"
385,0,1,1,1,"turn on the tv and set to the music channel"
385,1,1,1,1,"turn up the volume"
385,2,1,1,1,"grasp the chips to the table in front of the couch"
385,3,0,0,,"arrange the couch to the corner to give more empty space in the middle of the room"
386,0,1,1,1,"grasp plate to the sink"
386,1,0,0,,"toggle the tap to wash plate"
386,2,0,1,1,"put plate on plate and put them near the mug"
386,3,1,1,1,"grasp glass and put it near the mug"
386,4,1,1,1,"grasp chocolate syrup bottle and put it near the vanilla syrup bottle"
387,0,1,1,1,"turn off the tv"
387,1,1,1,1,"grasp the brown book to the table in front of the couch"
388,0,1,1,1,"turn on the tv and set to the movie channel"
388,1,1,1,1,"arrange pillow , pillow , pillow on the couch"
388,2,1,1,1,"grasp coke and beer to the table in front of the couch"
389,0,1,1,1,"put the game into the xbox"
389,1,1,1,1,"get the food on the table for me"
389,2,0,0,,"pull out the coke on the table and rearrange them to the original place"
390,0,1,1,1,"take out the coffee"
390,1,1,1,1,"take out the ice cream and syrup on the table"
390,2,0,0,,"mix them together"
391,0,1,1,1,"get the bottle on the table in the kitchen"
391,1,0,0,0,"fulfill it with water and then put it in the microwave oven until the temporature get 100 degree"
392,0,0,0,,"prepare the drink by pouring the drink in the yellow bottle into an empty cup on the table"
392,1,0,1,1,"prepare the food and take them to me"
393,0,1,1,1,"take a movie from the cds"
393,1,1,1,1,"put it into the tv and play it"
393,2,1,1,1,"prepare snacks"
393,3,1,1,1,"get some pillows on the sofa"
394,0,1,1,1,"get out the movie and prepare for food in the fridge"
394,1,1,1,1,"take pillows and put it on the sofa"
395,0,1,1,1,"get out ramen in the fridge and then put it on the plate"
395,1,1,1,1,"add sauce and then mix it"
396,0,1,1,1,"get out the ramen from the fridge and then cook it in the pan"
397,0,0,0,,"get the necessary books for me"
397,1,0,0,,"close the tv by clicking the button"
397,2,1,1,1,"prepare food for me"
398,0,0,0,,"pick up one movie for me and play it"
398,1,0,0,,"get out chips form fridge"
398,2,1,1,1,"get pillows for me"
399,0,1,1,1,"pick up a game for me and play it in the xbox"
399,1,1,1,1,"get some drink for me"
399,2,0,0,,"after 10 minutes rearrange these to the original states"
400,0,1,1,1,"get some water in the cups and pour it in the pan"
400,1,1,1,1,"boil it for 5 minutes"
401,0,1,1,1,"take out coffee , ice cream and syrup"
401,1,0,0,0,"mix the together and pour it in a empty cup"
402,0,1,1,1,"get out drink and food for me from the fridge"
402,1,0,0,,"bring them to me by putting them in plates and bowls"
403,0,1,1,1,"take pot and fill water in it"
403,1,1,1,1,"add ramen to the pot"
403,2,0,0,,"place pot on stove , turn on the stove and let ramen cook for 5 min"
404,0,1,1,1,"grasp the kettle to the sink"
404,1,0,0,,"toggle the tap to fill the kettle"
404,2,1,1,1,"put the kettle on the back-left burner of the stove"
404,3,1,1,1,"toggle back-left burner"
404,4,0,0,,"after the kettle is boiling , toggle off the back-left burner"
405,0,1,1,1,"get the bag of chips and bowl on the table"
406,0,1,1,1,"take the kettle to the sink and fill it with water"
406,1,0,1,1,"then place it on the stove"
407,0,1,1,1,"put bowl and cd's on the table"
408,0,1,1,1,"pick the beer bottle from the floor and throw it in the dustbin"
408,1,0,0,,"also discard the content in the bowl"
409,0,1,1,1,"put the bag of chips and books on the table"
409,1,0,0,,"use the remote control on the table and turn off the tv"
410,0,1,1,1,"put xbox controller and game cd on the shelf"
410,1,0,0,0,"and remember to take care of the bear bottle and coke can"
411,0,0,0,0,"there is music cd on the shelf"
411,1,0,0,0,"drink some bear or coke if you want"
411,2,0,0,0,"and remember to take care of the trash though"
412,0,0,0,0,"let's play video game"
412,1,0,0,0,"you can find xbox right next to tv"
412,2,0,1,1,"game cd is on the shelf"
412,3,0,0,0,"there is also coke and bear to drink and some potato chips"
412,4,0,0,,"sit on the couch to play though"
413,0,0,0,,"use the kettle to boil water"
413,1,0,0,0,"you can get water by using the tab"
413,2,0,0,,"use stove to heat the kettle"
414,0,0,0,0,"can not boil water in this scenario"
415,0,0,0,0,"let us play video game"
415,1,1,1,1,"get the xbox and controller"
415,2,0,0,0,"we can have bear or coke while playing"
415,3,0,0,,"move the couch to face the tv so that we can sit on the couch to play"
416,0,0,0,0,"can not find drink in this scenario"
417,0,0,0,0,"no music cd found"
418,0,0,0,0,"put the chip bag , cock and bear into the garbage bin"
418,1,1,1,1,"put the xboxcontroller near tv remote"
418,2,1,1,1,"take the garbagebag out of the room"
419,0,0,0,,"mix syrup and water to make a drink"
419,1,0,0,,"you can get water by rotating the tab near sink"
419,2,0,0,,"use kettle to boil water and mix heated water with instantramen"
420,0,1,1,1,"get the far cry game cd on the shelf and insert it into the xbox"
420,1,0,0,0,"xbox is right in front of the tv so there is no need to change its place"
420,2,0,0,0,"food is already served on the table"
420,3,0,0,0,"no need to arrange couch"
421,0,0,0,,"put water into the mug and use microwave to heat the mug"
421,1,0,0,,"then put the heated water into instantramen"
422,0,1,1,1,"get the kettle and put some water into it"
422,1,0,0,,"put the kettle on the stove and rotate the burner to heat the water"
423,0,1,1,1,"get the far cry game cd on the desktop"
423,1,0,0,,"no need to replace xbox"
423,2,1,1,1,"put coke and bear near the potato chips"
423,3,0,0,,"no need to re-arrange the couch"
424,0,1,1,1,"clean all the plate"
424,1,0,1,1,"then put syrup into the fridge"
424,2,0,0,0,"all the cups and glass should be near to the kettle"
424,3,0,0,,"after cleaning the plates , put them near the kettle too"
425,0,0,0,,"put some water into the kettle and then use the stove to heat the kettle"
426,0,0,0,,"mix syrup with water to make a sweet drink"
426,1,0,0,,"use kettle and stove to boil some water"
426,2,0,0,,"mix the heated water with instantramen"
427,0,0,0,,"put some water into the kettle and use the stove to heat the kettle"
428,0,1,1,1,"put xboxcontroller near xbox"
428,1,0,0,0,"| put potato chips near coke"
428,2,0,0,0,"| take trash bag outside of the room"
429,0,1,1,1,"put xbox near xbox controller"
429,1,0,0,0,"| put bear near coke"
429,2,0,0,0,"| take trash bag outside of the room"
430,0,1,1,1,"find an object"
430,1,0,0,,"if it is in the correct place , leave it"
430,2,0,0,,"if it is in the incorrect place , pick it up and put it in the correct place"
430,3,0,0,,"repeat until all objects are in the correct place"
431,0,0,0,,"look to see where things are dirty"
431,1,0,0,,"look to see where things are out of place , which need washing or putting away"
431,2,0,0,,"vacuum the carpet , straighten any cushions , pick up litter"
432,0,0,0,,"look to see where things are dirty"
432,1,0,0,,"look to see where things are out of place , which need washing or putting away"
432,2,0,0,,"vacuum the carpet , straighten any cushions , pick up litter"
433,0,0,0,,"please put these books on the bookshelf"
433,1,1,1,1,"turn the tv off"
433,2,1,1,1,"clean that plate"
434,0,0,1,1,"pour me some orange juice"
434,1,0,0,0,"make pankcakes"
434,2,0,0,0,"i'll take a plate"
435,0,1,1,1,"clean the room"
436,0,1,1,1,"take glass out of cupboard"
436,1,1,1,1,"put orange juice in to the glass"
436,2,1,1,1,"take bowl out of cupboard"
436,3,0,0,,"add corn flakes"
436,4,1,1,1,"pour milk into bowl"
436,5,1,1,1,"put glass and bowl on tray"
436,6,0,0,,"take tray to user"
437,0,1,1,1,"fill the pot with water then boil the water in the pot on the stove"
438,0,1,1,1,"catch the pan , get to the fridge and fill water into it"
438,1,0,0,,"then go to the cockoven , toggle on a burner , place the filled pan on the toggled burner , wait it to boil to 100 degree c , toggle off the burner"
439,0,0,0,,"go grab the coffee , ice cream , and syrup"
440,0,0,0,,"go grab the ramen"
440,1,0,0,,"fill a pot with water put the pot on the stove then once the water is boiling add the ramen to the pot"
441,0,0,1,1,"care me"
442,0,0,0,0,"what i can do for you?"
443,0,1,1,1,"prepare the ice cream"
444,0,0,1,1,"give me a cup of tea"
445,0,1,1,1,"open my car"
446,0,0,1,1,"on"
447,0,1,1,1,"make breakfast"
448,0,1,1,1,"turn on the music"
448,1,0,1,1,"give me some food"
449,0,0,0,0,"j want to play tennis on pc"
450,0,1,1,1,"put brown book on table"
450,1,1,1,1,"pick up tv remote"
450,2,1,1,1,"turn tv off"
450,3,1,1,1,"open chips"
450,4,1,1,1,"pour chips in bowl"
450,5,1,1,1,"put bowl on table"
451,0,1,1,1,"fill kettle with water"
451,1,1,1,1,"heat kettle on stove"
451,3,0,0,,"pick up instantramen"
451,4,0,0,,"pour instantramen in mug"
451,5,1,1,1,"pour water in kettle into mug"
452,0,0,0,,"pick up the coffee , put a little bit of ice cream and syrup in it"
453,0,0,0,,"go get the books , turn off the tv and put out the food"
454,0,1,1,1,"get the ramen and cook it"
455,0,1,1,1,"get the ramen and cook it"
456,0,0,0,0,"i am hungry  , i will make some breakfast"
456,1,0,0,0,"do you also want something?"
456,2,0,0,,"lets make a tea"
456,4,0,0,0,"what about cereals?"
456,5,0,0,0,"would you like to eat on the table or on the couch?"
457,0,1,1,1,"get bottle and put it inside trash bin"
457,2,1,1,1,"get can and put it inside garbage bin"
457,4,1,1,1,"get guiness book and put it inside shelf"
457,6,1,1,1,"get brown book  and put it inside shelf"
457,8,1,1,1,"open bag of chips"
457,9,0,1,1,"and pour chips onto plate"
457,11,1,1,1,"get pillow and put it onto seat"
457,12,1,1,1,"get pillow and put it onto seat"
457,13,1,1,1,"get pillow and put it onto seat"
458,0,0,0,,"dave , take some coffee and then mix in ice cream and syrup"
459,0,0,0,,"dave , place the xbox controller on the table , put the cola can and the bottle into the trash"
460,0,1,1,1,"set up the stereo"
460,1,1,1,1,"connect it with a laptop"
460,2,0,0,,"make a playlist with popular 80s rock songs"
460,3,0,0,,"tidy up the room , so that things that can be broken are out of the way"
460,4,1,1,1,"place some snacks on the table"
460,5,0,0,,"order pizza for when the party has started"
461,0,1,1,1,"arrange the couch in front of the tv"
461,1,1,1,1,"put some snacks and drinks on the table"
461,2,0,0,,"make sure the xbox and the tv are connected"
461,3,1,1,1,"place the controllers on the table"
461,4,0,0,,"check the dvd boxes if the right dvd is in the right box , and place all boxes on the table"
462,0,0,0,,"take all dirty dishes and put food leftovers in the trash"
462,1,0,0,,"put the dishes in the dishwasher and clean all surfaces with a sponge"
463,0,0,0,,"arrange the couch so that xbox for the game night"
463,1,0,0,,"check the games and xbox and make sure there is plenty of snacks and drinks"
464,0,0,0,,"clean the kitchen and make sure the dishes are empty before you put them in the dishwasher"
465,0,0,0,,"make the room really cozy and place pillows and blankets in front of the tv and on the couch"
465,1,0,0,,"give us a selection of romantic comedy and prepare some healthy snacks please"
466,0,0,0,,"clean and tidy up everything"
466,1,0,0,,"put up some dark and evil gothic decorations and make sure we have loud death metal music"
466,2,0,0,,"also , prepare some food that resembles gothic and vampire themes but is legal and yummy"
467,0,0,0,,"put away all the dirty stuff in the kitchen and clean it"
468,0,1,1,1,"put water in the boiler and turn it on"
469,0,0,0,,"first collect everything that comes to waste and trash it"
469,1,0,0,,"then clean the surfaces and tidy up the room"
470,0,1,1,1,"place xbox games and food on a table in front of the couch"
470,1,0,0,,"turn on the tv and learn how to play with us!"
471,0,1,1,1,"turn on the music , put food on the table , clean up the room"
472,0,1,1,1,"put chairs in front of tv"
472,1,1,1,1,"put dvd in player"
472,2,1,1,1,"put pillows on chairs"
472,3,0,0,,"put table between chairs and tv"
472,4,1,1,1,"put food and drinks on table"
472,5,1,1,1,"start movie"
472,6,1,1,1,"lower lights"
473,0,0,0,,"turn off the tv , get some food and get the books to study"
474,0,0,0,0,"get a put"
474,1,1,1,1,"put ramen noodles in it"
474,2,0,0,,"place put on burner"
474,3,1,1,1,"turn burner on"
474,4,0,0,,"wait till water boils for 3 minutes"
474,5,1,1,1,"turn burner off"
475,0,1,1,1,"prepare coffee"
475,1,1,1,1,"put in cup"
475,2,1,1,1,"put in ice cream and syrup"
476,0,1,1,1,"get eggs"
476,1,0,0,,"crack open in bowel"
476,2,1,1,1,"discard shells"
476,3,1,1,1,"mix eggs till yokes are broken"
476,4,1,1,1,"place in frying pan"
476,5,0,0,,"cook under medium heat"
476,6,1,1,1,"mix till eggs are solid"
476,7,0,1,1,"serve"
477,0,0,0,,"get a pot , add water to the pot until almost full"
477,1,1,1,1,"put the pot on the stove"
477,2,0,0,1,"turn on the stove to medium high setting"
477,3,0,0,,"wait for water to boil"
478,0,0,0,,"go to stereo or other music source"
478,1,0,0,,"play jazz music at a medium volume level"
478,2,0,0,,"move furniture such as chairs and tables closer to the walls so there is empty space in the center of the room"
478,3,0,0,,"get potato chips or peanuts or other snacks and place in bowls on the table"
479,0,1,1,1,"find coffee and pour it into a bowl"
479,1,0,0,,"find ice cream and scooper and place one scoop of ice cream into bowl with scooper"
479,2,0,0,,"find bottle of syrup and place it on top of ice cream in bowl"
480,0,1,1,1,"find all school books in room and place on desk"
480,1,1,1,1,"find soda and place on desk"
480,2,1,1,1,"find chips and place in bowl"
480,3,1,1,1,"place bowl with chips inside on desk"
480,4,1,1,1,"find television remote and turn off television"
481,0,1,1,1,"find cd and place in xbox"
481,1,0,0,,"play cd using xbox and tv"
481,2,0,1,1,"find beer and soda and place them on desk"
481,3,1,1,1,"find chips and bowl"
481,4,1,1,1,"place chips in bowl and place bowl on desk"
481,5,0,0,,"move coffee table to side of room"
482,0,1,1,1,"boil water"
482,1,0,0,,"add egg and wait 12 minutes"
482,2,1,1,1,"remove egg from water and place on plate"
482,3,1,1,1,"make coffee and pour coffee into mug"
482,4,0,0,,"place spoon , coffee , and plate together on table"
483,0,1,1,1,"find kettle"
483,1,0,0,,"fill kettle 2/3 full with water"
483,2,1,1,1,"place kettle on any stove burner"
483,3,1,1,1,"turn stove burner with kettle on it on"
483,4,0,0,,"wait until water boils"
484,0,0,0,,"first find a food and make it"
484,1,0,0,0,"popcorn is preferred when watching movies"
484,2,0,0,,"after making food , bring the food within sight of the television"
484,3,0,0,,"next , insert the movie media into a playback device"
484,4,0,0,,"ensure that the device is connected and properly configured to show video on the screen"
484,5,1,1,1,"start the video"
484,6,0,0,,"lastly , gather and arrange pillows around self until optimal temperature is obtained"
485,0,1,1,1,"put food on the table"
486,0,0,0,,"go get me a bowl of chicken ramen"
487,0,1,1,1,"boil the water"
488,0,1,1,1,"empty dishwasher"
488,1,1,1,1,"put items in cupboard"
488,2,1,1,1,"clean countertop"
489,0,1,1,1,"select xbox game"
489,1,1,1,1,"turn on xbox"
489,2,1,1,1,"take food from kitchen counter to game room table"
489,3,0,0,,"place couch 4 feet in front of television"
490,0,1,1,1,"place movie in dvd player"
490,1,0,0,,"put out favorite movie foods"
490,2,0,0,,"put out extra pillows for couch and floor"
491,0,1,1,1,"prepare coffee"
491,1,0,0,,"place ice cream in tall glasses"
491,2,1,1,1,"pour coffee and syrup over ice cream"
492,0,0,0,,"mix a cup of coffee with a tablespoon of ice cream and then add just a bit of syrup"
493,0,0,0,,"make a cup of coffee , then mix in a tablespoon of ice cream and then add a little syrup to the cup"
494,0,1,1,1,"make a pot of coffee"
494,1,0,0,,"toast 2 pieces of bread"
494,2,1,1,1,"pour some coffee into a mug"
494,3,0,0,,"put the toasted bread on a plate"
494,4,1,1,1,"bring the mug and the plate to the table"
494,5,0,0,,"bring cream , sugar and jam to the table"
494,6,1,1,1,"bring cutlery and a napkin to the table"
495,0,1,1,1,"turn on the music"
495,1,0,0,,"move all furniture to the sides of the room"
495,2,1,1,1,"put the food on the table"
496,0,0,1,1,"pick things up , put them away , and throw away the trash"
497,0,1,1,1,"get music and food ready for the party"
497,1,1,1,1,"clear the middle of the room"
498,0,1,1,1,"take dishes out of the dishwasher"
498,1,0,1,1,"put them away"
499,0,1,1,1,"grab some xbox games and get the xbox ready"
499,2,1,1,1,"prepare some snacks"
499,3,1,1,1,"move the couch"
500,0,1,1,1,"boil water"
500,1,1,1,1,"cook ramen"
501,0,1,1,1,"get a drink out"
501,1,1,1,1,"get the food ready"
501,2,1,1,1,"serve breakfast"
502,0,1,1,1,"get textbooks ready"
502,1,1,1,1,"turn off the tv"
502,2,1,1,1,"grab snacks"
503,0,1,1,1,"bring all the textbooks"
503,1,1,1,1,"turn off the tv"
503,2,1,1,1,"bring food"
504,0,1,1,1,"get drinks ready for everyone"
504,1,1,1,1,"make breakfast"
504,2,1,1,1,"put everything on the table"
505,0,1,1,1,"make coffee"
