"Sample ID","Sentence ID","Tree","Parsed","Valid","Sentence"
608,9,1,1,1,"discard garbage bag"
609,0,1,1,1,"pick up book"
609,1,1,1,1,"put book on shelf"
609,3,1,1,1,"pick up television remote"
609,4,1,1,1,"press the off button on television remote"
609,6,1,1,1,"pick up instant ramen"
609,7,1,1,1,"put instant ramen in microwave"
609,8,1,1,1,"turn microwave on"
609,9,1,1,1,"remove instant ramen"
609,10,1,1,1,"put instant ramen on counter"
610,0,1,1,1,"serve milk in a glass"
611,0,1,1,1,"put water in the mug and hit in the microwave for three minutes"
612,0,1,1,1,"fill cup with cereal"
613,1,1,1,1,"put popcorn bag in the microwave for 3 min"
614,1,1,1,1,"open the bag of chips and put in a bowl"
615,0,1,1,1,"turn on tv and put chips in a bowl"
616,1,1,1,1,"take syrup and squeeze over the ice cream"
619,0,1,1,1,"turn off tv and put books over the center table"
620,0,1,1,1,"arrange pillows over the couch"
620,1,1,1,1,"turn on xbox and serve coca-cola"
621,0,1,1,1,"pour water in the cup and boil in the microwave"
622,0,1,1,1,"put milk in a glass and add vanilla syrup"
623,0,1,1,1,"put all ramen in the kettle"
624,0,1,1,1,"turn off tv and put pillows in the couch"
624,1,1,1,1,"put books over the table and serve chips in a bowl"
625,0,1,1,1,"put pillows over the couches"
625,1,1,1,1,"turn on xbox and serve beer , coca-cola and chips"
626,1,1,1,1,"turn on radio and put chips in a bowl"
626,2,1,1,1,"serve beer and soda"
627,1,1,1,1,"put the chips in the bowl and turn on tv"
628,0,1,1,1,"fill cup with water and boil in the microwave"
629,0,1,1,1,"put chips in a bowl and put music"
630,0,1,1,1,"pick up pot"
630,1,1,1,1,"turn on sink"
630,2,1,1,1,"fill pot"
630,3,1,1,1,"turn off sink"
630,4,1,1,1,"set on stove"
630,5,1,1,1,"turn on stove"
630,6,1,1,1,"turn off stove"
631,0,1,1,1,"pick up kettle"
631,2,1,1,1,"open water dispenser"
631,3,1,1,1,"close water dispenser"
631,5,1,1,1,"place down kettle"
631,6,1,1,1,"open back left burner"
632,0,1,1,1,"pick up ramen"
632,1,1,1,1,"put down ramen"
632,2,1,1,1,"pick up plate"
632,3,1,1,1,"put down plate"
632,4,1,1,1,"open fridge"
633,0,1,1,1,"pick up trash"
633,3,1,1,1,"pick up cd"
633,4,1,1,1,"pick up xbox"
633,5,1,1,1,"put down cd"
633,6,1,1,1,"put down object"
634,0,1,1,1,"pick up boot"
634,1,1,1,1,"place book on table"
634,2,1,1,1,"turn off the tv"
634,3,1,1,1,"pick up chips and bowl"
634,4,1,1,1,"place chips and bowl on table"
635,0,1,1,1,"pick up the kettle"
635,1,1,1,1,"fill with water from fridge"
635,3,1,1,1,"turn back right burner on"
636,0,1,1,1,"pick up beer"
636,1,1,1,1,"place beer on table"
636,2,1,1,1,"turn on tv"
636,3,1,1,1,"pick up bowl"
636,4,1,1,1,"dump bowl in trash"
637,0,1,1,1,"pick up ramen"
637,1,1,1,1,"fill with water from fridge"
637,2,1,1,1,"place ramen in microwave"
638,0,1,1,1,"pick up kettle"
638,1,1,1,1,"fill with water from fridge"
638,2,1,1,1,"place kettle on stove"
638,3,1,1,1,"turn burner on"
639,0,1,1,1,"pick up ramen"
639,1,1,1,1,"fill with water from fridge"
639,2,1,1,1,"place ramen in microwave"
639,3,1,1,1,"turn the microwave on"
640,0,1,1,1,"pick up bowl"
640,1,1,1,1,"dump the bowl in trash"
640,2,1,1,1,"close the right fridge door"
641,0,1,1,1,"pick up trash bag"
641,1,1,1,1,"pick up coke"
641,2,1,1,1,"put down coke"
641,3,1,1,1,"turn off tv"
642,0,1,1,1,"turn on tv"
642,1,1,1,1,"pick up pillow"
642,2,1,1,1,"place the pillow on the couch"
642,3,1,1,1,"pick up bag of chips and bowl"
642,4,1,1,1,"put down bag of chips and bowl on table"
643,0,1,1,1,"pick up pillow"
643,1,1,1,1,"put down pillow"
643,2,1,1,1,"pick up chips"
643,3,1,1,1,"put chips on table"
643,4,1,1,1,"pick up xbox"
643,5,1,1,1,"put down xbox"
643,6,1,1,1,"turn on tv"
644,0,1,1,1,"pick  up ramen"
644,1,1,1,1,"open microwave"
644,2,1,1,1,"start microwave"
645,0,1,1,1,"pick up kettle"
645,1,1,1,1,"put down kettle on the burner"
645,2,1,1,1,"turn on burner"
646,0,1,1,1,"pick up xbox"
646,1,1,1,1,"put down xbox"
646,2,1,1,1,"pick up chips and dip"
646,3,1,1,1,"pick up pillows"
646,4,1,1,1,"put down pillows on couch"
647,0,1,1,1,"pick up the movie"
647,1,1,1,1,"put down the movie"
647,2,1,1,1,"pick up chips and bowl of dip"
647,3,1,1,1,"put down chips and bowl of dip"
647,4,1,1,1,"pick up pillows"
647,5,1,1,1,"turn on tv"
648,0,1,1,1,"pick up the book"
648,2,1,1,1,"turn off the tv"
649,0,1,1,1,"pick up the cd"
649,1,1,1,1,"pick up the chips and dip"
